28546;154.687
28562;154.423
28579;154.072
28596;153.808
28613;153.457
28624;153.281
28641;152.929
28658;152.666
28675;152.226
28692;151.962
28703;151.787
28719;151.435
28736;151.171
28753;150.82
28770;150.556
28787;150.205
28800;150.029
28816;149.765
28833;149.414
28850;149.062
28867;148.71
28884;148.447
28901;148.183
28918;147.832
28935;147.568
28952;147.304
28969;146.953
28985;146.689
28996;146.513
29013;146.25
29030;146.074
29047;145.722
29064;145.458
29081;145.195
29098;144.931
29110;144.755
29127;144.492
29144;144.228
29161;143.964
29178;143.789
29195;143.525
29211;143.349
29222;143.173
29239;142.91
29256;142.734
29273;142.47
29284;142.382
29301;142.207
29318;141.943
29335;141.767
29352;141.591
29369;141.416
29386;141.328
29402;141.064
29420;140.888
29436;140.8
29453;140.625
29470;140.537
29487;140.449
29504;140.273
29521;140.097
29538;140.097
29555;140.009
29572;139.833
29583;139.833
29600;139.746
29617;139.658
29628;139.658
29645;139.658
29661;139.57
29678;139.57
29695;139.482
29712;139.482
29725;139.394
29741;139.394
29758;139.482
29775;139.482
29786;139.482
29803;139.482
29820;139.57
29837;139.658
29854;139.746
29871;139.833
29888;139.833
29905;139.921
29922;140.009
29938;140.185
29955;140.273
29972;140.361
29989;140.449
30006;140.625
30023;140.8
30036;140.8
30053;140.976
30069;141.152
30086;141.328
30097;141.503
30114;141.591
30131;141.767
30148;142.031
30165;142.207
30182;142.382
30199;142.646
30216;142.822
30233;143.085
30250;143.261
30267;143.525
30282;143.701
30293;143.876
30310;144.14
30327;144.316
30344;144.58
30358;144.843
30374;145.107
30391;145.371
30408;145.634
30425;145.898
30442;146.162
30459;146.513
30476;146.689
30493;147.041
30510;147.392
30527;147.656
30544;148.007
30561;148.271
30578;148.535
30594;148.886
30611;149.238
30628;149.589
30645;149.853
30660;150.117
30677;150.468
30694;150.82
30711;151.171
30728;151.435
30745;151.787
30761;152.138
30778;152.49
30795;152.841
30806;153.105
30823;153.369
30840;153.72
30857;154.072
30874;154.423
30891;154.775
30908;155.039
30924;155.39
30941;155.742
30958;156.093
30972;156.357
30989;156.621
31006;156.972
31023;157.236
31040;157.675
31057;157.939
31068;158.203
31084;158.466
31101;158.818
31118;159.169
31135;159.433
31152;159.785
31169;160.136
31186;160.4
31203;160.751
31220;161.015
31236;161.367
31253;161.63
31270;161.982
31284;162.158
31301;162.509
31312;162.685
31323;162.949
31340;163.125
31357;163.388
31374;163.74
31391;163.916
31407;164.179
31424;164.443
